year,month,yearmonth,decimal_date,days,type,ppm
1984,7,1984-07-01,1984.5420000000001,21.0,interpolated,345.53
1984,7,1984-07-01,1984.5420000000001,21.0,trend,344.76
1984,8,1984-08-01,1984.625,12.0,average,343.55
1984,8,1984-08-01,1984.625,12.0,interpolated,343.55
1984,8,1984-08-01,1984.625,12.0,trend,344.94
1984,9,1984-09-01,1984.7079999999999,14.0,average,341.4
1984,9,1984-09-01,1984.7079999999999,14.0,interpolated,341.4
1984,9,1984-09-01,1984.7079999999999,14.0,trend,344.58
1984,10,1984-10-01,1984.7920000000001,12.0,average,341.67
1984,10,1984-10-01,1984.7920000000001,12.0,interpolated,341.67
1984,10,1984-10-01,1984.7920000000001,12.0,trend,345.01
1984,11,1984-11-01,1984.875,18.0,average,343.1
1984,11,1984-11-01,1984.875,18.0,interpolated,343.1
1984,11,1984-11-01,1984.875,18.0,trend,345.2
1984,12,1984-12-01,1984.9579999999999,12.0,average,344.7
1984,12,1984-12-01,1984.9579999999999,12.0,interpolated,344.7
1984,12,1984-12-01,1984.9579999999999,12.0,trend,345.57
1985,1,1985-01-01,1985.0420000000001,23.0,average,345.21
1985,1,1985-01-01,1985.0420000000001,23.0,interpolated,345.21
1985,1,1985-01-01,1985.0420000000001,23.0,trend,345.31
1985,2,1985-02-01,1985.125,17.0,average,346.16
1985,2,1985-02-01,1985.125,17.0,interpolated,346.16
1985,2,1985-02-01,1985.125,17.0,trend,345.61
1985,3,1985-03-01,1985.2079999999999,16.0,average,347.74
1985,3,1985-03-01,1985.2079999999999,16.0,interpolated,347.74
1985,3,1985-03-01,1985.2079999999999,16.0,trend,346.37
1985,4,1985-04-01,1985.2920000000001,19.0,average,348.34
1985,4,1985-04-01,1985.2920000000001,19.0,interpolated,348.34
1985,4,1985-04-01,1985.2920000000001,19.0,trend,345.79
1985,5,1985-05-01,1985.375,24.0,average,349.06
1985,5,1985-05-01,1985.375,24.0,interpolated,349.06
1985,5,1985-05-01,1985.375,24.0,trend,345.91
1985,6,1985-06-01,1985.4579999999999,23.0,average,348.38
1985,6,1985-06-01,1985.4579999999999,23.0,interpolated,348.38
1985,6,1985-06-01,1985.4579999999999,23.0,trend,345.94
1985,7,1985-07-01,1985.5420000000001,18.0,average,346.72
1985,7,1985-07-01,1985.5420000000001,18.0,interpolated,346.72
1985,7,1985-07-01,1985.5420000000001,18.0,trend,345.89
1985,8,1985-08-01,1985.625,18.0,average,345.02
1985,8,1985-08-01,1985.625,18.0,interpolated,345.02
1985,8,1985-08-01,1985.625,18.0,trend,346.34
1985,9,1985-09-01,1985.7079999999999,25.0,average,343.27
1985,9,1985-09-01,1985.7079999999999,25.0,interpolated,343.27
1985,9,1985-09-01,1985.7079999999999,25.0,trend,346.4
1985,10,1985-10-01,1985.7920000000001,20.0,average,343.13
1985,10,1985-10-01,1985.7920000000001,20.0,interpolated,343.13
1985,10,1985-10-01,1985.7920000000001,20.0,trend,346.42
1985,11,1985-11-01,1985.875,22.0,average,344.49
1985,11,1985-11-01,1985.875,22.0,interpolated,344.49
1985,11,1985-11-01,1985.875,22.0,trend,346.61
1985,12,1985-12-01,1985.9579999999999,25.0,average,345.88
1985,12,1985-12-01,1985.9579999999999,25.0,interpolated,345.88
1985,12,1985-12-01,1985.9579999999999,25.0,trend,346.81
1986,1,1986-01-01,1986.0420000000001,23.0,average,346.56
1986,1,1986-01-01,1986.0420000000001,23.0,interpolated,346.56
1986,1,1986-01-01,1986.0420000000001,23.0,trend,346.59
1986,2,1986-02-01,1986.125,25.0,average,347.28
1986,2,1986-02-01,1986.125,25.0,interpolated,347.28
1986,2,1986-02-01,1986.125,25.0,trend,346.74
1986,3,1986-03-01,1986.2079999999999,17.0,average,348.01
1986,3,1986-03-01,1986.2079999999999,17.0,interpolated,348.01
1986,3,1986-03-01,1986.2079999999999,17.0,trend,346.68
1986,4,1986-04-01,1986.2920000000001,22.0,average,349.77
1986,4,1986-04-01,1986.2920000000001,22.0,interpolated,349.77
1986,4,1986-04-01,1986.2920000000001,22.0,trend,347.22
1986,5,1986-05-01,1986.375,18.0,average,350.38
1986,5,1986-05-01,1986.375,18.0,interpolated,350.38
1986,5,1986-05-01,1986.375,18.0,trend,347.26
1986,6,1986-06-01,1986.4579999999999,17.0,average,349.93
1986,6,1986-06-01,1986.4579999999999,17.0,interpolated,349.93
1986,6,1986-06-01,1986.4579999999999,17.0,trend,347.52
1986,7,1986-07-01,1986.5420000000001,20.0,average,348.16
1986,7,1986-07-01,1986.5420000000001,20.0,interpolated,348.16
1986,7,1986-07-01,1986.5420000000001,20.0,trend,347.33
1986,8,1986-08-01,1986.625,18.0,average,346.08
1986,8,1986-08-01,1986.625,18.0,interpolated,346.08
1986,8,1986-08-01,1986.625,18.0,trend,347.4
1986,9,1986-09-01,1986.7079999999999,17.0,average,345.22
1986,9,1986-09-01,1986.7079999999999,17.0,interpolated,345.22
1986,9,1986-09-01,1986.7079999999999,17.0,trend,348.35
1986,10,1986-10-01,1986.7920000000001,26.0,average,344.51
1986,10,1986-10-01,1986.7920000000001,26.0,interpolated,344.51
1986,10,1986-10-01,1986.7920000000001,26.0,trend,347.77
1986,11,1986-11-01,1986.875,23.0,average,345.93
1986,11,1986-11-01,1986.875,23.0,interpolated,345.93
1986,11,1986-11-01,1986.875,23.0,trend,348.04
1986,12,1986-12-01,1986.9579999999999,24.0,average,347.22
1986,12,1986-12-01,1986.9579999999999,24.0,interpolated,347.22
1986,12,1986-12-01,1986.9579999999999,24.0,trend,348.13
1987,1,1987-01-01,1987.0420000000001,26.0,average,348.52
1987,1,1987-01-01,1987.0420000000001,26.0,interpolated,348.52
1987,1,1987-01-01,1987.0420000000001,26.0,trend,348.47
1987,2,1987-02-01,1987.125,25.0,average,348.73
1987,2,1987-02-01,1987.125,25.0,interpolated,348.73
1987,2,1987-02-01,1987.125,25.0,trend,348.02
1987,3,1987-03-01,1987.2079999999999,22.0,average,349.73
1987,3,1987-03-01,1987.2079999999999,22.0,interpolated,349.73
1987,3,1987-03-01,1987.2079999999999,22.0,trend,348.3
1987,4,1987-04-01,1987.2920000000001,26.0,average,351.31
1987,4,1987-04-01,1987.2920000000001,26.0,interpolated,351.31
1987,4,1987-04-01,1987.2920000000001,26.0,trend,348.77
1987,5,1987-05-01,1987.375,27.0,average,352.09
1987,5,1987-05-01,1987.375,27.0,interpolated,352.09
1987,5,1987-05-01,1987.375,27.0,trend,349.01
1987,6,1987-06-01,1987.4579999999999,21.0,average,351.53
1987,6,1987-06-01,1987.4579999999999,21.0,interpolated,351.53
1987,6,1987-06-01,1987.4579999999999,21.0,trend,349.2
1987,7,1987-07-01,1987.5420000000001,16.0,average,350.11
1987,7,1987-07-01,1987.5420000000001,16.0,interpolated,350.11
1987,7,1987-07-01,1987.5420000000001,16.0,trend,349.39
1987,8,1987-08-01,1987.625,14.0,average,348.08
1987,8,1987-08-01,1987.625,14.0,interpolated,348.08
1987,8,1987-08-01,1987.625,14.0,trend,349.5
1987,9,1987-09-01,1987.7079999999999,23.0,average,346.52
1987,9,1987-09-01,1987.7079999999999,23.0,interpolated,346.52
1987,9,1987-09-01,1987.7079999999999,23.0,trend,349.7
1987,10,1987-10-01,1987.7920000000001,22.0,average,346.59
1987,10,1987-10-01,1987.7920000000001,22.0,interpolated,346.59
1987,10,1987-10-01,1987.7920000000001,22.0,trend,349.86
1987,11,1987-11-01,1987.875,22.0,average,347.96
1987,11,1987-11-01,1987.875,22.0,interpolated,347.96
1987,11,1987-11-01,1987.875,22.0,trend,350.07
1987,12,1987-12-01,1987.9579999999999,27.0,average,349.16
1987,12,1987-12-01,1987.9579999999999,27.0,interpolated,349.16
1987,12,1987-12-01,1987.9579999999999,27.0,trend,350.05
1988,1,1988-01-01,1988.0420000000001,24.0,average,350.39
1988,1,1988-01-01,1988.0420000000001,24.0,interpolated,350.39
1988,1,1988-01-01,1988.0420000000001,24.0,trend,350.38
1988,2,1988-02-01,1988.125,24.0,average,351.64
1988,2,1988-02-01,1988.125,24.0,interpolated,351.64
1988,2,1988-02-01,1988.125,24.0,trend,350.94
1988,3,1988-03-01,1988.2079999999999,25.0,average,352.41
1988,3,1988-03-01,1988.2079999999999,25.0,interpolated,352.41
1988,3,1988-03-01,1988.2079999999999,25.0,trend,350.87
1988,4,1988-04-01,1988.2920000000001,27.0,average,353.69
1988,4,1988-04-01,1988.2920000000001,27.0,interpolated,353.69
1988,4,1988-04-01,1988.2920000000001,27.0,trend,351.01
1988,5,1988-05-01,1988.375,28.0,average,354.21
1988,5,1988-05-01,1988.375,28.0,interpolated,354.21
1988,5,1988-05-01,1988.375,28.0,trend,351.06
1988,6,1988-06-01,1988.4579999999999,26.0,average,353.72
1988,6,1988-06-01,1988.4579999999999,26.0,interpolated,353.72
1988,6,1988-06-01,1988.4579999999999,26.0,trend,351.37
1988,7,1988-07-01,1988.5420000000001,27.0,average,352.69
1988,7,1988-07-01,1988.5420000000001,27.0,interpolated,352.69
1988,7,1988-07-01,1988.5420000000001,27.0,trend,352.02
1988,8,1988-08-01,1988.625,26.0,average,350.4
1988,8,1988-08-01,1988.625,26.0,interpolated,350.4
1988,8,1988-08-01,1988.625,26.0,trend,351.9
1988,9,1988-09-01,1988.7079999999999,27.0,average,348.92
1988,9,1988-09-01,1988.7079999999999,27.0,interpolated,348.92
1988,9,1988-09-01,1988.7079999999999,27.0,trend,352.13
1988,10,1988-10-01,1988.7920000000001,26.0,average,349.13
1988,10,1988-10-01,1988.7920000000001,26.0,interpolated,349.13
1988,10,1988-10-01,1988.7920000000001,26.0,trend,352.41
1988,11,1988-11-01,1988.875,25.0,average,350.2
1988,11,1988-11-01,1988.875,25.0,interpolated,350.2
1988,11,1988-11-01,1988.875,25.0,trend,352.34
1988,12,1988-12-01,1988.9579999999999,28.0,average,351.41
1988,12,1988-12-01,1988.9579999999999,28.0,interpolated,351.41
1988,12,1988-12-01,1988.9579999999999,28.0,trend,352.35
1989,1,1989-01-01,1989.0420000000001,27.0,average,352.91
1989,1,1989-01-01,1989.0420000000001,27.0,interpolated,352.91
1989,1,1989-01-01,1989.0420000000001,27.0,trend,352.85
1989,2,1989-02-01,1989.125,25.0,average,353.27
1989,2,1989-02-01,1989.125,25.0,interpolated,353.27
1989,2,1989-02-01,1989.125,25.0,trend,352.54
1989,3,1989-03-01,1989.2079999999999,29.0,average,353.96
1989,3,1989-03-01,1989.2079999999999,29.0,interpolated,353.96
1989,3,1989-03-01,1989.2079999999999,29.0,trend,352.47
1989,4,1989-04-01,1989.2920000000001,28.0,average,355.64
1989,4,1989-04-01,1989.2920000000001,28.0,interpolated,355.64
1989,4,1989-04-01,1989.2920000000001,28.0,trend,352.97
1989,5,1989-05-01,1989.375,28.0,average,355.86
1989,5,1989-05-01,1989.375,28.0,interpolated,355.86
1989,5,1989-05-01,1989.375,28.0,trend,352.67
1989,6,1989-06-01,1989.4579999999999,26.0,average,355.37
1989,6,1989-06-01,1989.4579999999999,26.0,interpolated,355.37
1989,6,1989-06-01,1989.4579999999999,26.0,trend,352.97
1989,7,1989-07-01,1989.5420000000001,25.0,average,353.99
1989,7,1989-07-01,1989.5420000000001,25.0,interpolated,353.99
1989,7,1989-07-01,1989.5420000000001,25.0,trend,353.3
1989,8,1989-08-01,1989.625,24.0,average,351.81
1989,8,1989-08-01,1989.625,24.0,interpolated,351.81
1989,8,1989-08-01,1989.625,24.0,trend,353.37
1989,9,1989-09-01,1989.7079999999999,23.0,average,350.05
1989,9,1989-09-01,1989.7079999999999,23.0,interpolated,350.05
1989,9,1989-09-01,1989.7079999999999,23.0,trend,353.32
1989,10,1989-10-01,1989.7920000000001,25.0,average,350.25
1989,10,1989-10-01,1989.7920000000001,25.0,interpolated,350.25
1989,10,1989-10-01,1989.7920000000001,25.0,trend,353.52
1989,11,1989-11-01,1989.875,27.0,average,351.49
1989,11,1989-11-01,1989.875,27.0,interpolated,351.49
1989,11,1989-11-01,1989.875,27.0,trend,353.65
1989,12,1989-12-01,1989.9579999999999,27.0,average,352.85
1989,12,1989-12-01,1989.9579999999999,27.0,interpolated,352.85
1989,12,1989-12-01,1989.9579999999999,27.0,trend,353.8
1990,1,1990-01-01,1990.0420000000001,25.0,average,353.8
1990,1,1990-01-01,1990.0420000000001,25.0,interpolated,353.8
1990,1,1990-01-01,1990.0420000000001,25.0,trend,353.75
1990,2,1990-02-01,1990.125,28.0,average,355.04
1990,2,1990-02-01,1990.125,28.0,interpolated,355.04
1990,2,1990-02-01,1990.125,28.0,trend,354.33
1990,3,1990-03-01,1990.2079999999999,28.0,average,355.73
1990,3,1990-03-01,1990.2079999999999,28.0,interpolated,355.73
1990,3,1990-03-01,1990.2079999999999,28.0,trend,354.24
1990,4,1990-04-01,1990.2920000000001,28.0,average,356.32
1990,4,1990-04-01,1990.2920000000001,28.0,interpolated,356.32
1990,4,1990-04-01,1990.2920000000001,28.0,trend,353.68
1990,5,1990-05-01,1990.375,29.0,average,357.32
1990,5,1990-05-01,1990.375,29.0,interpolated,357.32
1990,5,1990-05-01,1990.375,29.0,trend,354.16
1990,6,1990-06-01,1990.4579999999999,29.0,average,356.34
1990,6,1990-06-01,1990.4579999999999,29.0,interpolated,356.34
1990,6,1990-06-01,1990.4579999999999,29.0,trend,353.97
1990,7,1990-07-01,1990.5420000000001,30.0,average,354.84
1990,7,1990-07-01,1990.5420000000001,30.0,interpolated,354.84
1990,7,1990-07-01,1990.5420000000001,30.0,trend,354.19
1990,8,1990-08-01,1990.625,22.0,average,353.01
1990,8,1990-08-01,1990.625,22.0,interpolated,353.01
1990,8,1990-08-01,1990.625,22.0,trend,354.61
1990,9,1990-09-01,1990.7079999999999,27.0,average,351.31
1990,9,1990-09-01,1990.7079999999999,27.0,interpolated,351.31
1990,9,1990-09-01,1990.7079999999999,27.0,trend,354.61
1990,10,1990-10-01,1990.7920000000001,28.0,average,351.62
1990,10,1990-10-01,1990.7920000000001,28.0,interpolated,351.62
1990,10,1990-10-01,1990.7920000000001,28.0,trend,354.89
1990,11,1990-11-01,1990.875,24.0,average,353.07
1990,11,1990-11-01,1990.875,24.0,interpolated,353.07
1990,11,1990-11-01,1990.875,24.0,trend,355.13
1990,12,1990-12-01,1990.9579999999999,28.0,average,354.33
1990,12,1990-12-01,1990.9579999999999,28.0,interpolated,354.33
1990,12,1990-12-01,1990.9579999999999,28.0,trend,355.19
1991,1,1991-01-01,1991.0420000000001,28.0,average,354.84
1991,1,1991-01-01,1991.0420000000001,28.0,interpolated,354.84
1991,1,1991-01-01,1991.0420000000001,28.0,trend,354.82
1991,2,1991-02-01,1991.125,27.0,average,355.73
1991,2,1991-02-01,1991.125,27.0,interpolated,355.73
1991,2,1991-02-01,1991.125,27.0,trend,355.02
1991,3,1991-03-01,1991.2079999999999,30.0,average,357.23
1991,3,1991-03-01,1991.2079999999999,30.0,interpolated,357.23
1991,3,1991-03-01,1991.2079999999999,30.0,trend,355.67
1991,4,1991-04-01,1991.2920000000001,30.0,average,358.66
1991,4,1991-04-01,1991.2920000000001,30.0,interpolated,358.66
1991,4,1991-04-01,1991.2920000000001,30.0,trend,356.02
1991,5,1991-05-01,1991.375,29.0,average,359.13
1991,5,1991-05-01,1991.375,29.0,interpolated,359.13
1991,5,1991-05-01,1991.375,29.0,trend,356.0
1991,6,1991-06-01,1991.4579999999999,29.0,average,358.13
1991,6,1991-06-01,1991.4579999999999,29.0,interpolated,358.13
1991,6,1991-06-01,1991.4579999999999,29.0,trend,355.8
1991,7,1991-07-01,1991.5420000000001,24.0,average,356.19
1991,7,1991-07-01,1991.5420000000001,24.0,interpolated,356.19
1991,7,1991-07-01,1991.5420000000001,24.0,trend,355.59
1991,8,1991-08-01,1991.625,25.0,average,353.85
1991,8,1991-08-01,1991.625,25.0,interpolated,353.85
1991,8,1991-08-01,1991.625,25.0,trend,355.46
1991,9,1991-09-01,1991.7079999999999,27.0,average,352.25
1991,9,1991-09-01,1991.7079999999999,27.0,interpolated,352.25
1991,9,1991-09-01,1991.7079999999999,27.0,trend,355.56
1991,10,1991-10-01,1991.7920000000001,27.0,average,352.35
1991,10,1991-10-01,1991.7920000000001,27.0,interpolated,352.35
1991,10,1991-10-01,1991.7920000000001,27.0,trend,355.62
1991,11,1991-11-01,1991.875,28.0,average,353.81
1991,11,1991-11-01,1991.875,28.0,interpolated,353.81
1991,11,1991-11-01,1991.875,28.0,trend,355.8
1991,12,1991-12-01,1991.9579999999999,30.0,average,355.12
1991,12,1991-12-01,1991.9579999999999,30.0,interpolated,355.12
1991,12,1991-12-01,1991.9579999999999,30.0,trend,355.93
1992,1,1992-01-01,1992.0420000000001,31.0,average,356.25
1992,1,1992-01-01,1992.0420000000001,31.0,interpolated,356.25
1992,1,1992-01-01,1992.0420000000001,31.0,trend,356.2
1992,2,1992-02-01,1992.125,27.0,average,357.11
1992,2,1992-02-01,1992.125,27.0,interpolated,357.11
1992,2,1992-02-01,1992.125,27.0,trend,356.38
1992,3,1992-03-01,1992.2079999999999,24.0,average,357.86
1992,3,1992-03-01,1992.2079999999999,24.0,interpolated,357.86
1992,3,1992-03-01,1992.2079999999999,24.0,trend,356.27
1992,4,1992-04-01,1992.2920000000001,27.0,average,359.09
1992,4,1992-04-01,1992.2920000000001,27.0,interpolated,359.09
1992,4,1992-04-01,1992.2920000000001,27.0,trend,356.39
1992,5,1992-05-01,1992.375,26.0,average,359.59
1992,5,1992-05-01,1992.375,26.0,interpolated,359.59
1992,5,1992-05-01,1992.375,26.0,trend,356.41
1992,6,1992-06-01,1992.4579999999999,30.0,average,359.33
1992,6,1992-06-01,1992.4579999999999,30.0,interpolated,359.33
1992,6,1992-06-01,1992.4579999999999,30.0,trend,356.97
1992,7,1992-07-01,1992.5420000000001,26.0,average,357.01
1992,7,1992-07-01,1992.5420000000001,26.0,interpolated,357.01
1992,7,1992-07-01,1992.5420000000001,26.0,trend,356.44
1992,8,1992-08-01,1992.625,23.0,average,354.94
1992,8,1992-08-01,1992.625,23.0,interpolated,354.94
1992,8,1992-08-01,1992.625,23.0,trend,356.62
1992,9,1992-09-01,1992.7079999999999,26.0,average,352.96
1992,9,1992-09-01,1992.7079999999999,26.0,interpolated,352.96
1992,9,1992-09-01,1992.7079999999999,26.0,trend,356.29
1992,10,1992-10-01,1992.7920000000001,29.0,average,353.32
1992,10,1992-10-01,1992.7920000000001,29.0,interpolated,353.32
1992,10,1992-10-01,1992.7920000000001,29.0,trend,356.63
1992,11,1992-11-01,1992.875,29.0,average,354.32
1992,11,1992-11-01,1992.875,29.0,interpolated,354.32
1992,11,1992-11-01,1992.875,29.0,trend,356.38
1992,12,1992-12-01,1992.9579999999999,31.0,average,355.57
1992,12,1992-12-01,1992.9579999999999,31.0,interpolated,355.57
1992,12,1992-12-01,1992.9579999999999,31.0,trend,356.39
1993,1,1993-01-01,1993.0420000000001,28.0,average,357.0
1993,1,1993-01-01,1993.0420000000001,28.0,interpolated,357.0
1993,1,1993-01-01,1993.0420000000001,28.0,trend,356.96
1993,2,1993-02-01,1993.125,28.0,average,357.31
1993,2,1993-02-01,1993.125,28.0,interpolated,357.31
1993,2,1993-02-01,1993.125,28.0,trend,356.44
1993,3,1993-03-01,1993.2079999999999,30.0,average,358.47
1993,3,1993-03-01,1993.2079999999999,30.0,interpolated,358.47
1993,3,1993-03-01,1993.2079999999999,30.0,trend,356.76
1993,4,1993-04-01,1993.2920000000001,25.0,average,359.27
1993,4,1993-04-01,1993.2920000000001,25.0,interpolated,359.27
1993,4,1993-04-01,1993.2920000000001,25.0,trend,356.59
1993,5,1993-05-01,1993.375,30.0,average,360.19
1993,5,1993-05-01,1993.375,30.0,interpolated,360.19
1993,5,1993-05-01,1993.375,30.0,trend,357.03
1993,6,1993-06-01,1993.4579999999999,28.0,average,359.52
1993,6,1993-06-01,1993.4579999999999,28.0,interpolated,359.52
1993,6,1993-06-01,1993.4579999999999,28.0,trend,357.12
1993,7,1993-07-01,1993.5420000000001,25.0,average,357.33
1993,7,1993-07-01,1993.5420000000001,25.0,interpolated,357.33
1993,7,1993-07-01,1993.5420000000001,25.0,trend,356.76
1993,8,1993-08-01,1993.625,27.0,average,355.64
1993,8,1993-08-01,1993.625,27.0,interpolated,355.64
1993,8,1993-08-01,1993.625,27.0,trend,357.32
1993,9,1993-09-01,1993.7079999999999,23.0,average,354.03
1993,9,1993-09-01,1993.7079999999999,23.0,interpolated,354.03
1993,9,1993-09-01,1993.7079999999999,23.0,trend,357.39
1993,10,1993-10-01,1993.7920000000001,28.0,average,354.12
1993,10,1993-10-01,1993.7920000000001,28.0,interpolated,354.12
1993,10,1993-10-01,1993.7920000000001,28.0,trend,357.49
1993,11,1993-11-01,1993.875,29.0,average,355.41
1993,11,1993-11-01,1993.875,29.0,interpolated,355.41
1993,11,1993-11-01,1993.875,29.0,trend,357.54
1993,12,1993-12-01,1993.9579999999999,30.0,average,356.91
1993,12,1993-12-01,1993.9579999999999,30.0,interpolated,356.91
1993,12,1993-12-01,1993.9579999999999,30.0,trend,357.8
1994,1,1994-01-01,1994.0420000000001,27.0,average,358.24
1994,1,1994-01-01,1994.0420000000001,27.0,interpolated,358.24
1994,1,1994-01-01,1994.0420000000001,27.0,trend,358.13
1994,2,1994-02-01,1994.125,25.0,average,358.92
1994,2,1994-02-01,1994.125,25.0,interpolated,358.92
1994,2,1994-02-01,1994.125,25.0,trend,358.09
1994,3,1994-03-01,1994.2079999999999,29.0,average,359.99
1994,3,1994-03-01,1994.2079999999999,29.0,interpolated,359.99
1994,3,1994-03-01,1994.2079999999999,29.0,trend,358.29
1994,4,1994-04-01,1994.2920000000001,28.0,average,361.23
1994,4,1994-04-01,1994.2920000000001,28.0,interpolated,361.23
1994,4,1994-04-01,1994.2920000000001,28.0,trend,358.46
1994,5,1994-05-01,1994.375,30.0,average,361.65
1994,5,1994-05-01,1994.375,30.0,interpolated,361.65
1994,5,1994-05-01,1994.375,30.0,trend,358.46
1994,6,1994-06-01,1994.4579999999999,27.0,average,360.81
1994,6,1994-06-01,1994.4579999999999,27.0,interpolated,360.81
1994,6,1994-06-01,1994.4579999999999,27.0,trend,358.44
1994,7,1994-07-01,1994.5420000000001,31.0,average,359.38
1994,7,1994-07-01,1994.5420000000001,31.0,interpolated,359.38
1994,7,1994-07-01,1994.5420000000001,31.0,trend,358.79
1994,8,1994-08-01,1994.625,24.0,average,357.46
1994,8,1994-08-01,1994.625,24.0,interpolated,357.46
1994,8,1994-08-01,1994.625,24.0,trend,359.16
1994,9,1994-09-01,1994.7079999999999,24.0,average,355.73
1994,9,1994-09-01,1994.7079999999999,24.0,interpolated,355.73
1994,9,1994-09-01,1994.7079999999999,24.0,trend,359.17
1994,10,1994-10-01,1994.7920000000001,28.0,average,356.08
1994,10,1994-10-01,1994.7920000000001,28.0,interpolated,356.08
1994,10,1994-10-01,1994.7920000000001,28.0,trend,359.49
1994,11,1994-11-01,1994.875,28.0,average,357.53
1994,11,1994-11-01,1994.875,28.0,interpolated,357.53
1994,11,1994-11-01,1994.875,28.0,trend,359.68
1994,12,1994-12-01,1994.9579999999999,28.0,average,358.98
1994,12,1994-12-01,1994.9579999999999,28.0,interpolated,358.98
1994,12,1994-12-01,1994.9579999999999,28.0,trend,359.83
1995,1,1995-01-01,1995.0420000000001,30.0,average,359.92
1995,1,1995-01-01,1995.0420000000001,30.0,interpolated,359.92
1995,1,1995-01-01,1995.0420000000001,30.0,trend,359.79
1995,2,1995-02-01,1995.125,28.0,average,360.86
1995,2,1995-02-01,1995.125,28.0,interpolated,360.86
1995,2,1995-02-01,1995.125,28.0,trend,360.05
1995,3,1995-03-01,1995.2079999999999,29.0,average,361.83
1995,3,1995-03-01,1995.2079999999999,29.0,interpolated,361.83
1995,3,1995-03-01,1995.2079999999999,29.0,trend,360.22
1995,4,1995-04-01,1995.2920000000001,29.0,average,363.3
1995,4,1995-04-01,1995.2920000000001,29.0,interpolated,363.3
1995,4,1995-04-01,1995.2920000000001,29.0,trend,360.62
1995,5,1995-05-01,1995.375,29.0,average,363.69
1995,5,1995-05-01,1995.375,29.0,interpolated,363.69
1995,5,1995-05-01,1995.375,29.0,trend,360.58
1995,6,1995-06-01,1995.4579999999999,27.0,average,363.19
1995,6,1995-06-01,1995.4579999999999,27.0,interpolated,363.19
1995,6,1995-06-01,1995.4579999999999,27.0,trend,360.84
1995,7,1995-07-01,1995.5420000000001,28.0,average,361.64
1995,7,1995-07-01,1995.5420000000001,28.0,interpolated,361.64
1995,7,1995-07-01,1995.5420000000001,28.0,trend,360.97
1995,8,1995-08-01,1995.625,25.0,average,359.12
1995,8,1995-08-01,1995.625,25.0,interpolated,359.12
1995,8,1995-08-01,1995.625,25.0,trend,360.73
1995,9,1995-09-01,1995.7079999999999,24.0,average,358.17
1995,9,1995-09-01,1995.7079999999999,24.0,interpolated,358.17
1995,9,1995-09-01,1995.7079999999999,24.0,trend,361.55
1995,10,1995-10-01,1995.7920000000001,29.0,average,357.99
1995,10,1995-10-01,1995.7920000000001,29.0,interpolated,357.99
1995,10,1995-10-01,1995.7920000000001,29.0,trend,361.37
1995,11,1995-11-01,1995.875,27.0,average,359.45
1995,11,1995-11-01,1995.875,27.0,interpolated,359.45
1995,11,1995-11-01,1995.875,27.0,trend,361.59
1995,12,1995-12-01,1995.9579999999999,30.0,average,360.68
1995,12,1995-12-01,1995.9579999999999,30.0,interpolated,360.68
1995,12,1995-12-01,1995.9579999999999,30.0,trend,361.53
1996,1,1996-01-01,1996.0420000000001,29.0,average,362.07
1996,1,1996-01-01,1996.0420000000001,29.0,interpolated,362.07
1996,1,1996-01-01,1996.0420000000001,29.0,trend,361.85
1996,2,1996-02-01,1996.125,27.0,average,363.24
1996,2,1996-02-01,1996.125,27.0,interpolated,363.24
1996,2,1996-02-01,1996.125,27.0,trend,362.35
1996,3,1996-03-01,1996.2079999999999,27.0,average,364.17
1996,3,1996-03-01,1996.2079999999999,27.0,interpolated,364.17
1996,3,1996-03-01,1996.2079999999999,27.0,trend,362.53
1996,4,1996-04-01,1996.2920000000001,29.0,average,364.57
1996,4,1996-04-01,1996.2920000000001,29.0,interpolated,364.57
1996,4,1996-04-01,1996.2920000000001,29.0,trend,361.86
1996,5,1996-05-01,1996.375,30.0,average,365.13
1996,5,1996-05-01,1996.375,30.0,interpolated,365.13
1996,5,1996-05-01,1996.375,30.0,trend,362.1
1996,6,1996-06-01,1996.4579999999999,30.0,average,364.92
1996,6,1996-06-01,1996.4579999999999,30.0,interpolated,364.92
1996,6,1996-06-01,1996.4579999999999,30.0,trend,362.69
1996,7,1996-07-01,1996.5420000000001,31.0,average,363.55
1996,7,1996-07-01,1996.5420000000001,31.0,interpolated,363.55
1996,7,1996-07-01,1996.5420000000001,31.0,trend,362.85
1996,8,1996-08-01,1996.625,28.0,average,361.38
1996,8,1996-08-01,1996.625,28.0,interpolated,361.38
1996,8,1996-08-01,1996.625,28.0,trend,362.98
1996,9,1996-09-01,1996.7079999999999,25.0,average,359.54
1996,9,1996-09-01,1996.7079999999999,25.0,interpolated,359.54
1996,9,1996-09-01,1996.7079999999999,25.0,trend,362.99
1996,10,1996-10-01,1996.7920000000001,29.0,average,359.58
1996,10,1996-10-01,1996.7920000000001,29.0,interpolated,359.58
1996,10,1996-10-01,1996.7920000000001,29.0,trend,362.97
1996,11,1996-11-01,1996.875,29.0,average,360.89
1996,11,1996-11-01,1996.875,29.0,interpolated,360.89
1996,11,1996-11-01,1996.875,29.0,trend,363.03
1996,12,1996-12-01,1996.9579999999999,29.0,average,362.24
1996,12,1996-12-01,1996.9579999999999,29.0,interpolated,362.24
1996,12,1996-12-01,1996.9579999999999,29.0,trend,363.08
1997,1,1997-01-01,1997.0420000000001,31.0,average,363.09
